id,deliverTime,distance,idshop,minDeliverFee,minFee,mtWmPoiId,name,shopOpenStatus,sold,star
688,61,0,79615964,2.0,50.0,2051525,暖心料理炸鸡,0,222,49
689,52,0,71658492,0.0,10.0,1761176,香满锅黄焖鸡米饭,0,770,45
690,30,0,5928428,3.0,15.0,560898,晨香源一品粥（月泉路一店）,0,911,45
691,32,0,77293803,5.0,20.0,2350644,金狮麟酒店（学清路店）,0,16,48
692,56,0,5113959,32.0,69.0,2024491,蟹天蟹地,1,9,0
693,39,0,69803585,6.0,20.0,1808735,昶丰臭桂鱼,1,25,0
694,56,0,23673814,35.0,300.0,980031,壳儿,1,5,0
695,64,0,18322274,39.0,49.0,720100,古早味(东城店),0,84,47
696,50,0,66278131,68.0,68.0,910166,进口食品超市•红酒•洋酒,0,112,49
697,78,0,2758486,20.0,0.0,261714,簋街仔仔·小龙虾外卖（北京店）,0,560,44
698,56,0,67230954,35.0,110.0,1128061,营养果园时尚鲜花,0,17,46
699,109,0,69711945,20.0,0.0,1655137,美蛙（望京店）,0,209,49
700,40,0,77300351,3.0,20.0,2245709,Oumuni韩式炸鸡（五道口店）,0,64,42
701,109,0,9014473,0.0,0.0,114181,凯吉利蛋糕,0,126,48
702,56,0,81763961,66.0,20.0,2107012,果香情浓鲜果批发配送中心,0,0,0
703,69,0,68082473,0.0,49.0,1379595,宅预达鲜花&绿植店,0,58,47
704,30,0,16832127,3.0,25.0,500618,老家肉饼（双清路店）,0,92,50
705,109,0,32666263,35.0,100.0,533514,一号码头海鲜,0,82,45
706,30,0,58434690,4.0,15.0,863972,河间人家驴肉火烧（农大店）,0,4,0
707,145,0,66916113,0.0,0.0,1108170,纯粹味觉蛋糕店,0,55,50
708,65,0,80526170,5.0,18.0,2024696,ZēZē 杯子蛋糕,0,22,49
709,34,0,17961329,4.0,15.0,195729,沙县小吃（财智店）,0,96,49
710,60,0,69664305,0.0,0.0,114184,凯吉利鲜花,0,3,0
711,35,0,58350845,5.0,20.0,1624625,Cafe de Paris帝佰利（五道口店）,0,15,44
712,62,0,68165319,20.0,50.0,1379613,勺勺炸鸡&便当,0,648,49
713,87,0,83548959,0.0,0.0,1990197,绿萝卜蛋糕坊,0,1299,49
714,60,0,57215987,7.0,0.0,663668,奔跑吧香锅烤鱼,0,350,49
715,68,0,58738754,22.0,45.0,764865,冬乐秀水果店,0,52,48
716,57,0,90375767,4.0,0.0,2263325,喵喵烤肉饭,1,45,32
717,45,0,65680538,5.0,20.0,794513,局气(五道口店),1,1117,47
718,41,0,77315930,3.0,15.0,2007080,Twelve Stations新西兰乳酪,0,72,45
719,56,0,9013036,0.0,0.0,1058206,味香多西饼店,0,4,0
720,134,0,23495578,0.0,0.0,222776,七月麦谷,0,151,49
721,84,0,60712039,39.0,169.0,377192,木子卷寿司（沿海赛洛城店）,0,268,49
722,36,0,65978103,5.0,20.0,844220,月卿云客（日式料理）,0,18,0
723,31,0,90288535,3.0,15.0,2237125,襄阳卷饼,0,98,49
724,72,0,67156553,0.0,0.0,1245590,蒂诺Dno蛋糕,0,53,45
725,50,0,79272821,54.0,0.0,2003786,电果网（小红门店）,0,54,49
726,56,0,90329941,35.0,100.0,2333244,品类汇精品鲜活海鲜（京深店）,0,1,0
727,34,0,79625393,3.0,0.0,2055210,烤铺烤肉拌饭,0,77,41
728,45,0,9040688,3.0,0.0,2316146,明洞排骨(流忙村),0,51,46
729,142,0,27241147,19.0,88.0,377200,蔬果到家,0,179,49
730,55,0,75159705,4.0,0.0,1846756,奇豆之恋·饮品店,0,5,0
731,32,0,18593960,5.0,20.0,641321,东方宫兰州牛肉拉面（五道口店）,0,402,45
732,71,0,58564031,15.0,0.0,1205611,巴黎贝甜（西翠路店）,0,231,47
733,56,0,4518383,25.0,0.0,1796062,恒美轩烧烤涮（总店）,0,12,0
734,56,0,80531689,22.0,68.0,1466086,营养鲜果庄园（枫蓝国际店）,0,50,49
735,85,0,73619364,0.0,20.0,1813144,品客千层蛋糕,0,18,49
736,40,0,19646100,45.0,158.0,989690,液店（进口酒水超市）,1,24,0
737,50,0,90601007,15.0,50.0,2354600,烧烤乐园,1,57,48
738,30,0,32774211,5.0,20.0,521799,杨国福麻辣烫（志新路店）,1,41,46
739,32,0,56538916,3.0,20.0,1907844,六婆龙虾饭,1,635,43
740,38,0,82848856,5.0,15.0,2126671,阿木小店,1,0,0
741,30,0,511846,5.0,15.0,1791119,伊喜外卖,1,9,0
742,50,0,69659558,100.0,300.0,1594078,澳洲生活汇超市,0,25,50
743,65,0,90038671,50.0,49.0,2203180,果润生鲜（石榴庄店）,0,131,48
744,38,0,65748848,4.0,15.0,874797,香肠公主（五道口店）,0,692,46
745,60,0,73394239,0.0,0.0,1743853,瑞瑞鲜花店,0,15,0
746,75,0,21973145,15.0,80.0,756200,南双北酪奶酪甜品店,0,584,48
747,50,0,58786706,35.0,0.0,377129,哈哈镜（陶然亭店）,0,855,49
748,58,0,90056977,15.0,0.0,2275899,司烤堂烧烤（五道口店）,0,64,45
749,93,0,79603665,15.0,0.0,2046674,乐味乐道千层榴莲甜品店,0,258,44
750,30,0,66615535,3.0,20.0,1395116,蒙太吉,0,378,47
751,56,0,17941314,0.0,0.0,227140,艺术蛋糕,0,32,47
752,74,0,90935018,0.0,0.0,1509641,开口乐蛋糕,0,40,50
753,34,0,27476859,7.0,0.0,2172126,虾吃虾涮（奥运村店）,0,33,42
754,146,0,2358520,10.0,0.0,156761,味多美（蛋糕店）,0,1545,46
755,49,0,21379842,3.0,18.0,389731,港饮小镇（北语店）,0,155,46
756,81,0,67831792,10.0,0.0,1297542,叫个鸡高端炸鸡店,0,276,47
757,77,0,69660818,50.0,0.0,1617146,蔬菜水果超市(石榴园店),0,226,49
758,55,0,38218989,8.0,0.0,430751,奔跑吧麻辣香锅外卖,0,1306,49
759,40,0,82688665,35.0,0.0,2094987,便民水果超市,0,64,48
760,91,0,68048082,50.0,98.0,1372497,广式药膳参鸡汤,0,314,48
761,60,0,90571930,0.0,100.0,2340881,韩涵婚礼花艺,0,3,0
762,60,0,69289308,0.0,0.0,1846690,小木屋花店,0,6,0
763,56,0,90113754,58.0,0.0,2228420,金牌烧烤店,1,42,45
764,56,0,69084228,4.0,20.0,1466103,骨骨·汤,1,0,0
765,56,0,2188672,36.0,69.0,2164394,烽火堂,1,0,0
766,34,0,76085946,4.0,0.0,1115215,传厨螺蛳粉（五道口店）,0,96,45
767,60,0,45343048,0.0,0.0,595194,尚品花艺（北京店）,0,26,49
768,72,0,77456017,45.0,0.0,1980684,石榴园便利超市,0,66,45
769,40,0,69084869,8.0,0.0,1466154,程诚水店,0,5,0
770,35,0,37772967,3.0,0.0,685074,湘当美快餐石锅拌饭,0,270,45
771,56,0,83529666,66.0,0.0,2133230,果意尚品水果批发配送,0,1,0
772,30,0,65920425,5.0,20.0,1953861,饺子缘,0,37,47
773,60,0,58878948,0.0,0.0,768849,百惠鲜花,0,2,0
774,324,0,65376402,0.0,60.0,836165,米帝欧蛋糕店,0,178,44
775,56,0,9020543,0.0,0.0,2298422,麦利红西饼屋,0,1,0
776,36,0,565909,6.0,20.0,794165,五方院,0,99,45
777,48,0,2410459,3.0,20.0,901232,西门烤翅家常菜,0,2130,45
778,35,0,57177871,6.0,0.0,794169,川湘小炒,0,334,44
779,39,0,90909513,5.0,20.0,2386731,生煎君（五道口店）,0,113,46
780,56,0,74553783,0.0,0.0,1795632,味品客蛋糕房,0,72,48
781,38,0,5693955,4.0,0.0,1046360,七道茶餐厅,0,8,0
782,60,0,24359205,0.0,0.0,285281,六六大顺精品鲜花屋,0,56,48
783,31,0,80994408,4.0,0.0,2098554,啊哈哈新疆米粉,1,109,44
784,33,0,3550024,5.0,0.0,2298391,麻辣烫,1,1,0
785,30,0,77233731,5.0,20.0,1953902,星辰花土豆粉,1,14,0
786,56,0,23625245,40.0,298.0,495942,十足目龙虾馆 总店,1,85,39
787,45,0,66731457,5.5,20.0,1015551,重庆小面,1,669,48
788,56,0,79626543,15.0,0.0,2055571,楚先生五谷养生代餐,1,41,47
789,55,0,91003526,3.0,0.0,2397455,米堡工厂（五道口店）,1,0,0
790,31,0,2404204,5.0,20.0,994094,快乐柠檬（北京五道口店）,0,542,48
791,70,0,24772147,0.0,0.0,495986,园丁精品鲜花店,0,694,48
792,60,0,66991335,0.0,0.0,1062162,御花缘花艺坊,0,0,0
793,51,0,79679923,7.0,25.0,2064339,真材实料牛肉饭,0,2171,46
794,56,0,90999454,0.0,0.0,1639665,御喜玛蛋糕店,0,1,0
795,60,0,69924566,0.0,0.0,1663570,花生活鲜花店,0,24,48
796,92,0,24306542,28.0,68.0,166610,武汉黑鸭,0,376,43
797,60,0,67507324,0.0,0.0,1205491,花之恋鲜花（小薇花艺）,0,1,0
798,38,0,68203905,3.0,25.0,1410389,旺龙西安肉夹馍,0,919,44
799,60,0,69061150,0.0,0.0,1461831,花仙搁花艺旗舰店,0,16,50
800,60,0,74610590,50.0,20.0,1808474,花语木（专业定制花礼）,0,0,0
801,40,0,20713908,1.0,500.0,898963,乐勤家（红酒、葡萄酒、海外直供）,0,0,0
802,39,0,68152625,5.0,30.0,1621114,巫山碳烤全鱼（圣熙8号店）,0,17,0
803,39,0,90504332,4.0,15.0,2315917,柏林热狗,0,69,48
804,67,0,65808817,15.0,150.0,1838716,快客披萨,0,35,41
805,46,0,75061166,3.0,20.0,2059906,诱一嘉骨汤麻辣烫,0,0,0
806,56,0,69721539,0.0,0.0,1613358,娃哈哈桶装水授权店,0,250,49
807,50,0,59138661,0.0,0.0,782051,恒大冰泉直销店,0,96,50
808,33,0,77003562,4.0,20.0,1947301,二十五块半（五道口店）,0,798,49
809,32,0,2935249,5.0,20.0,1561791,争鲜回转寿司(成府店),1,22,47
810,56,0,73662310,5.0,48.0,1786964,小米辣火锅烧烤,1,43,36
811,56,0,67379425,5.0,0.0,1683305,优意客披萨,1,0,0
812,55,0,77265061,3.0,38.0,1958775,父与子小屋（撸啊撸烤串）,1,42,49
813,50,0,69004835,3.0,15.0,1639559,金玉缘过桥米线,1,0,0
814,56,0,63206706,15.0,48.0,920341,杨子鲜果（西直门店）,1,0,0
815,33,0,77003562,4.0,20.0,1947301,二十五块半（五道口店）,0,798,49
816,41,0,73559721,4.0,0.0,2199215,美食君脆皮烤肉饭,0,187,46
817,60,0,90960390,25.0,150.0,2336940,垛花溪(北服店),0,0,0
818,56,0,72452671,17.0,100.0,209436,电果网（北京总店次日达）,0,3,0
819,120,0,58774651,0.0,0.0,487222,维尼斯蛋糕,0,214,48
820,50,0,79712586,15.0,80.0,1825978,麻辣香锅,0,632,47
821,33,0,83503879,3.0,15.0,2161410,原味觉醒•健康餐,0,2378,48
822,57,0,90039637,0.0,0.0,2203542,青春蛋糕店,0,78,44
823,47,0,48035925,5.0,30.0,1980778,果为鲜水果超市（丰台店）,0,421,44
824,56,0,77456385,0.0,20.0,1980777,果为鲜水果超市（海淀店）,0,619,46
825,50,0,45409775,50.0,90.0,530109,阳光乐购进口食品店,0,253,46
826,121,0,74630745,0.0,0.0,1813298,6+1 DIY 蛋糕店,0,112,50
827,30,0,8977715,5.0,20.0,1011616,川蜀家常菜,0,165,46
828,34,0,66409090,5.0,20.0,1492983,拾贰食,0,53,44
829,33,0,45687413,7.0,15.0,541505,虎头军煎饼（中关村店）,0,405,46
830,56,0,18754748,40.0,0.0,2122577,湖霸天海鲜（朝阳店）,0,0,0
831,51,0,90375220,45.0,150.0,2263070,鲜壹号生鲜,0,39,50
832,30,0,67898803,5.0,0.0,1513792,杨国福麻辣烫,0,8,0
833,56,0,57666771,0.0,0.0,2172328,诺卡欧蛋糕,0,6,0
834,56,0,82274970,35.0,100.0,2302404,Una's 甜品店(简餐),0,1,0
835,64,0,90339515,50.0,0.0,2254655,红螺坊（麻辣小龙虾海鲜）,1,345,43
836,66,0,58514825,0.0,0.0,928171,勿忘我鲜花（海澜花纺）,1,0,0
837,54,0,90275341,30.0,100.0,2232511,源鲜寿司,1,21,46
838,56,0,65724082,2.0,55.0,870735,食道乐韩式炸鸡,0,9,0
839,110,0,75089511,0.0,0.0,482453,奶油小森（大望路店）,0,40,50
840,56,0,19275264,26.0,70.0,1065516,聚鲜珍品·海鲜·小龙虾外卖（回龙观店）,0,10,0
841,31,0,66632469,5.0,35.0,1015919,金手勺（农大店）,0,570,44
842,70,0,69839115,65.0,88.0,417430,哈哈镜,0,757,47
843,35,0,83546173,7.0,0.0,2191474,勇敢的厨子（中关村店）,0,414,48
844,55,0,69048310,7.0,20.0,2319649,Les Fruits Rouges,0,1,0
845,56,0,59402752,0.0,0.0,809583,花秀花香鲜花店,0,1,0
846,56,0,91034465,6.0,20.0,2406351,赛易味,0,0,0
847,53,0,67791964,5.0,69.0,149355,比萨家族（上地店）,0,1346,47
848,37,0,83622471,3.0,5.0,2187603,瑰族-创意餐厅（五道口店）,0,2606,48
849,36,0,90421494,7.0,0.0,2280680,九品太煲·铁煲饭,0,412,45
850,56,0,32344605,12.0,300.0,1768500,琦料理,0,11,0
851,40,0,79615258,6.0,0.0,2051083,台湾第1大鸡排（中关村店）,0,1659,46
852,69,0,79244412,15.0,0.0,153173,淘汰郎小火锅（北京店）,0,1183,49
853,56,0,24594806,0.0,88.0,289229,小怪兽甜点,0,5,0
854,58,0,27227818,8.0,60.0,2298584,榴莲哥蛋糕（大钟寺店）,0,37,50
855,61,0,79257287,36.0,100.0,2122513,村上一屋日料寿司（三里屯店）,0,584,46
856,60,0,80272943,0.0,0.0,2077294,私人订制鲜花店（一分店）,0,49,35
857,81,0,69094451,0.0,0.0,496009,斯蒂温花艺（北京总店）,0,71,47
858,65,0,76926864,30.0,128.0,1932056,望京小腰,1,571,45
859,35,0,73591904,3.0,0.0,1760883,排骨汤·排骨米饭,1,0,0
860,55,0,21799477,6.0,20.0,809584,碳花烤翅,1,0,0
861,56,0,23933026,5.0,20.0,214308,大船炒饭+木桶饭（幸福超市店）,1,0,0
862,50,0,67969302,7.0,20.0,2319683,小红果（中关村店）,0,10,0
863,135,0,32712003,10.0,60.0,370358,7cake榴莲千层蛋糕,0,94,47
864,35,0,511023,5.0,20.0,469825,满盆香水煮鱼,0,36,48
865,50,0,17105567,5.0,39.0,1240557,冶金超市,0,205,44
866,38,0,79604364,6.0,0.0,2046971,遇健·低脂健康餐（中关村）,0,1529,48
867,60,0,79665026,0.0,0.0,2280635,爱丽缘鲜花水果店（鼓楼店）,0,0,0
868,56,0,73427849,19.0,80.0,1756981,南国海鲜,0,3,0
869,64,0,69856486,40.0,100.0,1648207,披萨意工坊,0,77,39
870,60,0,73566464,46.0,50.0,1768550,袁梦鲜花店,0,0,0
871,30,0,4796138,5.0,20.0,801931,巴渝川菜,0,72,49
872,56,0,73545994,5.0,20.0,1773931,披萨革命（中关村店）,0,257,46
873,60,0,77003223,0.0,0.0,1947187,御缘花艺,0,49,45
874,40,0,59256846,10.0,0.0,801927,北京王永军水店（全程配送）,0,10,0
875,55,0,27299842,5.0,0.0,2378132,德州扒鸡（中关村南路店）,0,9,0
876,62,0,49130687,16.0,30.0,2203401,鲜果味（安定门店）,0,136,48
877,39,0,18000740,5.0,0.0,1557839,赛百味（中关村店）,0,145,48
878,60,0,79428093,0.0,0.0,2021066,假日花坊鲜花店,0,0,0
879,31,0,83206659,3.0,0.0,2280615,一丁目牛肉饭,0,39,0
880,56,0,90974738,40.0,58.0,2366563,牛宝宝(生鲜果蔬调料店),0,1,0
881,68,0,90421508,45.0,99.0,2280612,鲜果多（鲜切水果）,0,96,44
882,95,0,19589289,34.0,38.0,673972,古早味（安定门店）,0,89,48
883,56,0,77291771,20.0,188.0,610557,鬼掉牙炭烤羊排,1,0,0
884,38,0,58331899,5.0,35.0,998143,火齐潮汕砂锅粥(五道口店),1,1248,48
885,120,0,5171077,9.0,30.0,1020203,哈根达斯(北京五道口店),1,0,0
886,55,0,2372335,5.0,30.0,1582184,美都波（韩式烤肉）,1,0,0
887,95,0,19589289,34.0,38.0,673972,古早味（安定门店）,0,89,48
888,40,0,69130128,4.0,0.0,1482141,小火慢炖排骨米饭（中关村店）,0,3204,47
889,51,0,513406,4.0,20.0,623524,大杜满腹,0,1927,46
890,31,0,23892362,5.0,15.0,345784,杨国福麻辣烫（大屯路店）,0,1158,43
891,56,0,79416418,9.0,40.0,2080089,101西餐厅（五道口店）,0,7,0
892,50,0,3339409,38.0,88.0,552618,GreenTree绿树超市（望京店）,0,426,48
893,96,0,45420564,25.0,68.0,552623,金果园干果店,0,84,46
894,79,0,2519461,15.0,50.0,227659,欧麦甜品烘焙,0,373,44
895,74,0,76078673,60.0,198.0,1869913,飞儿秘制海鲜小龙虾外卖,0,305,47
896,56,0,23387882,25.0,0.0,2297053,诺卡欧蛋糕,0,5,0
897,56,0,72093056,23.0,98.0,1707370,云朵寿司,0,16,0
898,59,0,59132408,10.0,50.0,786662,北京鸿雁桶装水站,0,68,46
899,40,0,76761396,3.0,0.0,1901520,疯保一锅香,0,2950,47
900,43,0,4173325,2.0,20.0,215588,衢州餐厅（黄焖鸡＋湘味小炒）,0,2009,47
901,56,0,514239,30.0,100.0,464641,金簋小山城（簋街总店）,0,140,50
902,123,0,59419275,20.0,50.0,812616,AnandaCake喜愿蛋糕,0,56,50
903,31,0,56879196,7.0,20.0,1926520,伊兰桂坊中华兰州牛肉拉面（清真）,0,18,50
904,57,0,38206335,12.0,20.0,566229,哈哈镜（三元桥店）,0,618,48
905,60,0,20725803,0.0,0.0,864648,花缘鲜花店,0,5,0
906,56,0,75661379,0.0,0.0,1865315,缘心蛋糕坊（苏州街店）,0,1,0
907,91,0,74570687,25.0,0.0,1796576,蟹鲜生阳澄湖大闸蟹,1,55,43
908,79,0,90024896,3.0,20.0,142995,味好美味手工Pizza坊,1,315,47
909,30,0,90058214,5.0,20.0,2355904,披萨工廠Pizza Factory（五道口店）,1,1,0
910,64,0,76761326,0.0,50.0,1901525,烧烤诱惑,1,795,45
911,41,0,90041498,3.0,15.0,2204520,壹殿仟麺,1,21,48
912,30,0,76091961,5.0,20.0,1874251,德州扒鸡（五道口店）,0,5,0
913,56,0,18967413,0.0,100.0,238873,GANSO元祖蛋糕（望京西路店）,0,17,0
914,62,0,76660897,0.0,0.0,1882922,源香花坊（海淀店）,0,190,48
915,55,0,67902385,5.0,20.0,1788861,锅说一次用油重庆老火锅（清华店）,0,0,0
916,74,0,79712548,20.0,108.0,2152108,秘制家小龙虾,0,131,50
917,40,0,22806578,5.0,0.0,640804,西域美食坊（清真店）,0,192,47
918,60,0,37783052,15.0,0.0,2048787,英凯超花艺&鲜花,0,0,0
919,56,0,67511971,20.0,99.0,1207041,幺米寿司·三文鱼,0,1,0
920,61,0,3668452,2.0,38.0,1264467,和庆斋火爆炸鸡店,0,716,47
921,50,0,59220254,16.0,45.0,795378,醇香烤地瓜VS迁西糖炒栗子,0,214,47
922,145,0,4131471,5.0,50.0,740063,哥们儿de小馆儿,0,128,46
923,41,0,59068071,5.0,50.0,782344,晋豫羊汤,0,80,44
924,44,0,75156769,5.0,0.0,2239731,蜀湘营养快餐（中关村店）,0,622,42
925,82,0,40017037,8.0,68.0,168996,麻辣村香锅烤鱼（朝阳店）,0,238,48
926,75,0,58977328,40.0,0.0,786602,叁圆小龙虾,0,944,48
927,36,0,58577562,5.0,20.0,755625,The Red House,0,10,50
928,46,0,67405206,35.0,0.0,1183109,川娃子江湖菜,0,404,45
929,59,0,67404751,22.0,38.0,1183114,领鲜·挪威三文鱼,0,396,48
930,30,0,18970966,3.0,20.0,689602,京川婆婆骨汤麻辣烫（五道口店）,1,249,46
931,56,0,69469846,40.0,98.0,1559069,大嘴龙虾,1,1,0
932,54,0,77476249,40.0,48.0,2301374,虾PLUS（朝阳大悦城店）,1,58,45
933,67,0,23746630,30.0,190.0,1777194,萨奇披萨,1,75,48
934,40,0,80620052,0.0,0.0,667252,蓝色经典名酒茗茶超市,1,16,0
935,56,0,59113444,19.0,128.0,782384,辣啊尧,1,0,0
936,45,0,76848905,7.0,0.0,1943658,阿呆的厨房（米粉，面条，咖喱饭）,0,100,45
937,60,0,81000462,0.0,0.0,2099936,馨香苑鲜花,0,0,0
938,130,0,48684547,19.0,88.0,380856,每日鲜水果,0,90,49
939,56,0,43609442,0.0,0.0,732322,焙客法式蛋糕,0,71,47
940,61,0,80616123,4.0,20.0,2099738,意拉维纳西餐,0,226,44
941,39,0,58563510,4.0,15.0,786499,三顾堂（中关村店）,0,2145,45
942,56,0,90996306,0.0,0.0,2394949,CoCo蛋糕房,0,10,0
943,46,0,24766090,5.0,28.0,962505,果麦（北京语言大学店）,0,10,0
944,56,0,14197822,25.0,99.0,744239,北京多乐滋瑞商贸有限公司,0,23,0
945,33,0,17203536,4.0,10.0,158409,大鸡排（北大旗舰店）,0,1291,47
946,71,0,66761025,20.0,0.0,1019782,AJ清真烧烤,0,352,48
947,36,0,2212855,4.0,50.0,384660,银海盛（学院路店）,0,499,49
948,56,0,90523362,0.0,26.0,2325441,食侠客黄焖鸡（中关村店）,0,295,44
949,56,0,67801058,25.0,0.0,1291652,哈哈镜木樨地店,0,8,0
950,140,0,24308049,0.0,0.0,154021,维思客彩虹蛋糕,0,94,44
951,44,0,66249900,3.0,15.0,1477640,新西兰岩烧乳酪（五道口店）,0,59,40
952,40,0,90029320,0.0,12.0,2199648,乐百氏水便利(桶装水),1,7,0
953,56,0,90577914,9.0,0.0,1751000,滋滋烤锅,1,5,0
954,56,0,80528850,65.0,20.0,2075892,品一鲜果园批发（八里桥店）,1,0,0
955,37,0,24824777,7.0,20.0,1183095,三秦味道,1,41,44
956,56,0,66808281,20.0,150.0,1423678,三个渔夫●老坛酸菜鱼,1,0,0
957,56,0,70000541,55.0,50.0,1676035,优味粥坊砂锅粥,1,21,0
958,40,0,66912548,5.0,20.0,1046552,馋猫零食小铺,1,0,0
959,30,0,8969432,3.0,15.0,193091,龙兴刀削面,0,283,40
960,60,0,70599104,10.0,50.0,1722636,爱莱鲜花店,0,1,0
961,56,0,90286060,0.0,0.0,2236281,甜一点蛋糕坊,0,44,45
962,36,0,27539060,6.0,0.0,1693665,八戒（猪蹄饭＋蛋炒饭）,0,230,47
963,30,0,65406575,3.0,0.0,1788721,芙蓉社,0,20,0
964,81,0,5541013,35.0,0.0,514776,蛙蛙叫干锅年代（总店）,0,951,46
965,98,0,69105438,60.0,200.0,1930455,Strasbourg思特堡（霄云路店）,0,153,46
966,32,0,66085429,8.0,30.0,1341030,张记平娃三宝(畅春园店),0,137,46
967,60,0,69226280,0.0,0.0,1506291,花儿速递,0,22,46
968,37,0,6598890,4.0,20.0,767053,1+1意面工坊,0,698,46
969,35,0,90342683,6.0,0.0,627271,田妈妈的味道（日月飞）,0,2311,45
970,60,0,74609823,0.0,0.0,1808164,鑫美鲜花店,0,75,50
971,37,0,57016019,6.0,0.0,658595,云南过桥米线,0,3702,46
972,56,0,4732587,25.0,80.0,566057,3A07逆爱杯子蛋糕,0,16,50
973,73,0,32675811,15.0,0.0,514746,美蛙私厨（立水桥店）,0,493,49
974,56,0,20840892,50.0,128.0,2282070,朱小妹海味（四惠店）,0,39,42
975,50,0,77333670,49.0,99.0,2142374,北京石榴园陈书红食品店,0,55,48
976,34,0,57516927,6.0,15.0,689434,十八碗菜蒸香,0,3279,44
977,41,0,18258975,5.0,0.0,1563533,江边城外烤全鱼(五道口店),0,26,42
978,34,0,3712711,3.0,25.0,795202,兰州优质拉面,0,208,48
979,39,0,76903221,7.0,0.0,2130901,爱鲜果（中关村店）,1,3,0
980,40,0,82685299,0.0,58.0,2121644,北京光玉琨宏食品商贸中心,1,18,0
981,55,0,90105015,5.0,20.0,2225784,一品正港年大鸡排（学院路店）,1,0,0
982,56,0,76831488,40.0,30.0,1905190,真格甜品,0,2,0
983,43,0,45349276,6.0,0.0,763201,章鱼烧手抓饼,0,954,47
984,75,0,38108752,0.0,0.0,834278,状元阁鲜花,0,209,49
985,36,0,19218815,6.0,0.0,786481,湘味浓木桶饭,0,863,48
986,60,0,66321234,0.0,0.0,938059,春城花店,0,5,0
987,42,0,90496980,5.0,0.0,2312468,知心百味木桶饭（中关村店）,0,855,41
988,56,0,67881272,0.0,20.0,1429294,爱蒂宝鲜果花全城送(北京),0,10,0
989,70,0,90570160,40.0,88.0,2340617,猫山兄弟（榴莲·果切）,0,34,44
990,85,0,67728476,20.0,149.0,1271931,友佳水果店,0,79,46
991,36,0,58909283,3.0,0.0,770584,晋味刀削面（黄焖鸡米饭）,0,1023,44
992,57,0,66394811,24.0,100.0,981948,韩国炸鸡,0,533,48
993,60,0,90505147,0.0,0.0,2316339,星期八鲜花,0,47,48
994,30,0,19013087,6.0,20.0,457534,周黑鸭(北京清华大学店),0,923,48
995,56,0,63168462,0.0,128.0,825718,美之味西点蛋糕,0,42,46
996,43,0,74474860,0.0,0.0,1827177,久遇进口葡萄酒直营店,0,61,50
997,47,0,83592835,5.0,25.0,2182499,食尚黄焖鸡,0,506,44
998,56,0,67407310,18.0,150.0,693706,小田水产海鲜行,0,0,0
999,41,0,68062291,16.0,149.0,2232315,欲念情趣生活超市（大悦城旗舰店）,0,177,47
1000,60,0,90959975,0.0,0.0,2381443,flowerplus（北京店）,0,0,0
1001,40,0,68114759,0.0,20.0,1341415,怡宝专卖店（全城）,0,21,0
1002,30,0,20926517,3.0,15.0,97733,米乐家（五道口店）,1,20,0
1003,56,0,76860704,35.0,0.0,1847909,新发地果蔬超市,1,0,0
1004,56,0,17965041,8.0,60.0,180356,经贸串吧（韩式炸鸡）,1,10,0
1005,68,0,79368777,65.0,0.0,2014787,辣蛙私厨,0,86,47
1006,60,0,69834663,0.0,0.0,1957561,四季百盛花房,0,0,0
1007,75,0,79368075,65.0,0.0,2014785,美蛙（朝阳门店）,0,391,48
1008,63,0,74620660,6.0,20.0,164948,果腿儿鲜果切,0,6071,48
1009,56,0,83480733,18.0,0.0,2152398,水果蔬菜,0,51,43
1010,32,0,90554865,7.0,0.0,2336261,乌煎道黑龙茶,0,281,47
1011,36,0,17687675,5.0,15.0,384813,小豆面馆(北大南门店),0,390,43
1012,50,0,23626323,0.0,0.0,279978,靖天酒业,0,99,49
1013,50,0,8817096,28.0,128.0,2360085,花果山农水果超市,0,64,46
1014,47,0,76405601,5.0,25.0,1901226,咖喱荣（澳门菜）,0,48,49
1015,48,0,90564104,5.0,0.0,2336382,纯湘味道（中关村店）,0,174,38
1016,30,0,65873193,8.0,20.0,728622,养亿人麻辣烫（北大南门店）,0,435,48
1017,56,0,32343696,60.0,0.0,1462663,宽板凳老灶火锅（簋街店）,0,59,45
1018,60,0,15916123,10.0,0.0,652666,元素鲜花蛋糕,0,2,0
1019,56,0,24508417,25.0,0.0,2232240,REGGAE精酿啤酒,0,7,0
1020,50,0,80617589,50.0,68.0,2087597,睦缘烟酒水果超市（鲜切水果）,0,182,49
1021,71,0,16762123,0.0,100.0,318838,站点比萨（中关村餐厅）,0,278,49
1022,30,0,6967331,6.0,20.0,250760,味多美（五道口店）,1,157,50
1023,40,0,90020922,18.0,88.0,2148087,鸿福新宇生活超市(西四店),1,0,0
1024,56,0,38509652,20.0,0.0,604201,淘虾记（中关村店）待删除门店,1,1,0
1025,56,0,38487503,20.0,0.0,604195,淘虾记（北辰店）,1,3,0
1026,56,0,79300194,55.0,138.0,2221780,鮨之屋精致寿司,1,0,0
1027,56,0,80617491,20.0,50.0,2087592,炸鸡＆啤酒（人大店）,0,88,48
1028,50,0,14922496,35.0,35.0,530528,建发烟酒超市,0,477,48
1029,42,0,50319958,2.0,0.0,770632,一锅香过桥米线,0,1406,47
1030,36,0,67549534,3.0,0.0,1187249,姜小灶de鲜汁捞饭（五道口店）,0,556,47
