shopid,shopname,lat,lng
66759180,八零烧烤私房小龙虾,39.9326693921434,116.387976121721
65696126,三月蛋糕,39.9751862951034,116.409882726649
67832524,宫廷贡栗水果超市,39.8710008423208,116.457871949806
66835665,西安小吃,39.944684179699,116.343261381816
77223828,炖炖香（西四店）,39.9204580047601,116.364515853335
5581169,日升小馆（南礼士路店）,39.9067134806976,116.3428420836
67474666,河风精致寿司,39.8958143203538,116.450084157872
513258,汇力发饼屋（新街口店）,39.9450940262105,116.366162353997
1951249,凯丝恩贝（阜成门店）,39.9226301588129,116.348511452518
48008191,满顺楼（原红灯笼餐厅）,39.9209040247659,116.366145461794
73409911,鲜花坊(玫瑰情缘鲜花),39.9433526109232,116.364083572123
4103351,面滋味(护国寺店),39.9334111082801,116.367961491339
80538661,为优美烘焙,39.9071915051292,116.270636296951
24400603,大果蔬篮子（新街口店）,39.9354987636899,116.361859962534
8010358,闻珅缘餐厅,39.9342043290288,116.381800209269
77279097,绿篱咖啡,39.9213663773127,116.36755546879
65715688,凉皮先生（西单店）,39.9126458210634,116.364121429132
19224744,花舍咖餐（月坛店）,39.9122536962008,116.340327743636
17739720,云朵朵厨房（素食有机西餐厅）,39.9290004083005,116.374078645116
83612086,e果e家,39.9272680209667,116.509665404989
74597694,24小时果蔬生活超市,39.8878811061816,116.459913396007
79427774,星月鲜花店,39.9647553850803,116.485617427751
80622902,辣滋味私房小龙虾,39.9075792982847,116.488186240828
10334954,榴莲与芝士,39.9466927357518,116.335661557558
75127680,尽爱,39.7998985954343,116.496574319358
66811440,鑫食尚（交大店）,39.9475684636892,116.337997334263
507765,胡同比萨,39.9366246076777,116.386988009321
66279809,仙外鲜小海鲜（簋街形象店）,39.9394626482374,116.418557743893
7992674,南京大牌档(西直门凯德店),39.9412059793849,116.346369394181
83517251,岐山臊子面（西直门店）,39.946690419309,116.34959226615
2628418,阿三凉皮,39.9477051681207,116.366809123842
75660772,菜篮子便民果蔬店,39.941139593073,116.405917166214
21284512,老家肉饼（平安里店）,39.928186649861,116.367070255853
8997130,达喜饮品,39.9334603985021,116.367986352095
15124955,忠友麻辣烫,39.9213481936105,116.371482522793
58183640,万佳鲜花(北京店),39.9179218150918,116.421660890078
6040272,匹考克甜品,39.9174217632296,116.44705185453
66283909,花礼网（北京店）,39.9408241832948,116.359893433528
3595819,水果先生（英蓝大厦店）,39.9191043995101,116.351549999224
79664085,魏微花卉,39.9217865353239,116.561599291742
67388869,腾飞挪威三文鱼,40.0459657740082,116.402376914916
9015681,北京越香京饭馆,39.944532476348,116.366651745327
74597570,蜜桃屋榴莲蛋糕千层甜品,39.8970067762159,116.416827922312
82330508,楼下有虾,39.9938263468737,116.500110733654
48155405,烧烤盛宴,39.957639914992,116.439959251103
90522902,友谊鲜花礼品店,39.9088603631447,116.444288455721
65191758,路客饭店（小龙虾快餐盖饭）,40.2265425288973,116.185432814497
90505135,喜洋洋蛋糕（西翠路店）,39.9105937734426,116.291810504374
67100080,挪威三文鱼专卖,39.8913547631429,116.415389921142
90595069,晋膳刀削面（西单店）,39.9097561659963,116.36909393175
69079298,本纯食社,39.9006481938022,116.402902717579
509482,胡子老爹台湾卤肉饭,39.9137314903701,116.367739195722
75014099,水果忍者,39.7645355114885,116.551179290178
69700899,火焰甲鱼馆,39.8984918077823,116.534407898536
70446815,猫蒲夜宴（朝阳店）,39.8951420441203,116.505419763823
79314521,漫步鲜花（榴莲蛋糕）,39.8631900418541,116.412705602488
24624139,星巴克咖啡（西大望路）,39.8924177358561,116.471153183066
2394568,星巴克咖啡（海淀）,39.9570081868555,116.282025830572
21289179,小崔海鲜水产行,40.0460780676199,116.403402362038
58388929,星巴克咖啡（上地）,40.0528892562302,116.296283252817
69896949,德国啤酒超市（莲怡园店）,39.8842614169935,116.296451103277
76757821,鲜果奇缘,39.9123050424004,116.633865948634
24994593,清碧源水站（双井店）,39.8769854112418,116.46061605281
48006895,仁荣食品店,39.9191694349741,116.343135884872
512235,过客,39.9335878593849,116.396973841668
8912640,襄阳来了牛肉面,39.9307126281624,116.34390081659
23362723,全味香铁锅柴鸡,39.9098671342685,116.369118885723
76658380,洋品惠进口食品折扣店,39.9581511395404,116.339600493012
79277937,乐优美蛋糕,39.9517691759305,116.394827396024
39642403,虾客坊小龙虾,39.8554230035351,116.431508242719
68141679,魏家凉皮（西直门店）,39.9402890040118,116.346376496276
509085,砂锅居（西四店）,39.9189124700906,116.367563770387
3867592,鸿宾楼饭庄,39.9264985877199,116.337298542789
17561844,宜语花亭鲜花店,39.9712372907865,116.357525530198
513053,烤肉宛(总店),39.9096027075161,116.346710715386
66416719,洞庭小厨,39.9373504321271,116.325472942703
4534671,峨嵋酒家(德内店),39.9336555244308,116.373744407726
18768923,峨嵋酒家(总店),39.929579548902,116.347500585805
68950053,重庆小面（三里河店）,39.9261455644272,116.327206375672
79281471,花果山精品水果,39.9122533405807,116.634326898739
3215812,永和大王（复兴门店BJ045）,39.9067703441328,116.351918867407
90569687,杨子烤肉饭(新华百货店),39.9461054365937,116.364949951681
58007874,中国兰州传统拉面,39.9270526120453,116.348126655123
23205396,美洋洋鲜花店,39.9008337126744,116.222831272215
3340456,湘桂人（西单店）,39.9152464414934,116.364338777173
90972650,嗨！麻小,39.850112441181,116.335034226706
14174156,驿空间餐厅（护国新天地店）,39.9337699517199,116.369295613458
69211377,米粒甜品（榴莲主题）,39.8327339088412,116.382592605457
13725566,永和大王（阜成门店BJ078）,39.9225238453616,116.352448867157
2262862,护国寺小吃(西安门店),39.9213788559439,116.37285494734
38322136,鲜果家生活超市,39.8939657286902,116.408305820235
79215774,鲜果时光（鼓楼大街店）,39.9429261191071,116.387601954504
1947109,护国寺小吃(北来顺店),39.9410826074698,116.357442516468
65717403,Aflower鲜花店,39.8999927825345,116.649205059346
76843422,龙虾螃蟹店,40.0816628736749,116.333696848092
71006808,花之恋鲜花（光明店）,39.5711971450765,116.731802452747
2678710,永和大王（车公庄店BJ014）,39.9304218825881,116.34668412549
1913863,护国寺小吃(曙光店),39.9175329639704,116.367180463781
20852950,香遇糕手,39.9735425850392,116.339567609108
90315093,绿色空间（水吧）,39.9477434139508,116.393898935443
81001254,河风精致寿司（大兴店）,39.7646257767284,116.328823025683
80620789,栗栗皇（西四店）,39.9211888942708,116.367108096282
74605499,福满居,39.9544880961405,116.35210644414
513623,和合谷(西城区华威店),39.9099831808692,116.368159116293
69421903,花道佳鲜花,39.8288528434168,116.347403550769
77224119,恋上啵啵鱼,39.958922612871,116.339321001967
515366,德福鑫源（西直门店）,39.9385092856215,116.341071813976
33597227,草原情羊杂汤,39.9265404315802,116.347046884995
11559997,秦福居,39.9547800459519,116.348402580961
68164456,水果农场,39.8204396795179,116.289068897128
4547725,康师傅私房牛肉面（阜成门店）,39.9228082486079,116.347247953834
511631,蝴蝶泉餐厅,39.9146214804894,116.365146680638
511042,味多美（阜成门店）,39.9225305028015,116.352028656959
67148032,华联超市（菜市口店）,39.8872207124409,116.365976987226
66737949,快乐果匠苏州街店（原果鲜斋）,39.9639831572503,116.30105591603
4087558,彭氏香香嘴,39.921803849181,116.345731161702
69284244,泰国榴莲蛋糕,39.9565922085974,116.411701732187
26986424,阳澄湖大闸蟹（马家堡）,39.8520281753597,116.365455200594
68983084,久遇进口葡萄酒直营店,39.9300766245849,116.444440979854
72338269,美多堡（炸鸡&汉堡）,39.8510378045738,116.417563684382
81810164,多味美食,39.9380941499427,116.369886318949
69094053,花佳鲜花,39.9181535985586,116.431893083854
69455847,阳澄湖大闸蟹,39.8763753877256,116.667461879822
77263335,果cafe&bar（南锣鼓巷店）,39.9392876411808,116.397253148869
79672859,北京米旗西饼店,39.9225505631103,116.351989727911
67834727,名优特产,39.8215216324034,116.33334082617
13933827,新川面馆(阜桥店),39.9225035273674,116.351379890918
48307896,浪漫星空鲜花店（东大街店）,39.8627794654149,116.287630756645
79279910,银谷烟酒茶商贸超市,39.9556325924834,116.335575666257
32712030,Mcake蛋糕（北京站）,39.8870118252006,116.478854821476
79456199,村上一屋日料寿司（尚都店）,39.9176827339401,116.446572500381
90897400,延家凉皮（肉夹馍）,39.9097401699203,116.369090937616
83502871,Albsun Mart(大红罗厂店),39.925965173071,116.374478612367
32741353,奶油小森（大钟寺店）,39.9630708666065,116.33526840763
2905333,我爱玫瑰鲜花礼品店,39.8800334431448,116.470835600925
6021814,小红房子蜀都川菜,39.9384850060353,116.367269671675
76878689,生日聚汇蛋糕,39.9548438602689,116.346711964706
23263828,合利屋（西直门店）,39.9402195690288,116.347231774018
32156405,YoYo优优千层蛋糕（亚运村店）,39.9939727357833,116.417809811992
67841285,尚品果园（水果哈哈镜）,39.9497211704298,116.433669804077
578751,新疆朋友餐厅,39.9174447243262,116.367836392983
513789,万纪麻辣烫（湘渝家常菜）,39.9369737581458,116.356075422972
70505240,奶油小森（亚运村店）,39.9821943194376,116.370921420848
69421566,花枝舞鲜花,39.8281575629386,116.353203436081
32458959,非常虾（小龙虾外卖）,39.9168575393075,116.478866147533
66985174,口口香疯狂炸鸡,39.9715404373657,116.319562222953
69010914,达龙烤肉,39.9465636943971,116.375221223034
23612386,新疆哈密餐厅,39.9344322173302,116.366362434481
17712680,老爸道秘制私房菜小龙虾外卖,39.9030242265537,116.504532467431
23001707,贡茶(西单大悦城店),39.9098237917218,116.366746039807
90373006,大地愉悦海鲜,39.9290943172038,116.222560401423
69641974,虾鼎记,39.9640678007644,116.442624130948
66695764,清碧源水站（怡宝专卖店）,39.9025875736321,116.106760584889
5593639,小豆面馆(动物园店),39.9375338499886,116.325251429163
81003291,晓麻晓辣&麻辣香锅&烤鱼&川菜,39.9155969908917,116.43011384141
3160294,小豆面馆(马甸桥店),39.9618239866362,116.37420532052
18167908,麦香味西饼屋（大钟寺店）,39.9638569143236,116.333081216088
4189642,小豆面馆(西直门店),39.934444745471,116.349078830479
17149283,念母恩饺子家常菜馆（西什库店）,39.9258405685986,116.37404408486
66756221,北京稻香村（梅园店）,39.7967057569174,116.413084419651
5356369,天津包子北京炒肝（西四店）,39.9274472887444,116.367412885552
79435695,黄焖鸡米饭(新华百货店),39.9461264357637,116.364949949007
24528652,绿茶餐厅（北京西单老佛爷店）,39.9125118239033,116.368383499508
59036827,范统黄焖鸡,39.9322214845654,116.342800934131
68057320,易购花市水站,39.8926273816306,116.407515411645
90321884,生活超市,39.9321603215944,116.347574110357
82690971,萝鲜生?果蔬超市（后半壁街店）,39.9380912061194,116.353747475615
90043347,望京小腰烤串(东四十条店),39.9327156702469,116.422064621179
69286988,水果烟酒超市,39.8708384054522,116.45849997424
13928646,大喜龙虾（彰化路店）,39.9394426021564,116.274054563982
69725875,有虾有蟹,39.8913487591562,116.415384916123
67235514,西里海鲜（北苑店）,40.028437411732,116.430744020577
9319827,大喜龙虾（光彩路店）,39.8423228488624,116.409023942371
8988699,李连贵熏肉大饼（西四店）,39.9209697713533,116.369020596529
23311513,老潼关肉夹馍-地方特饮,39.9383941550672,116.372864765692
58393301,华天肉饼（南草厂店）,39.9354769777934,116.358041206168
23423169,福源百汇水果店,39.8767209613437,116.27255906423
79433118,蜀乡居家常菜,39.9409849262052,116.36905100504
79435368,八条清真麻辣烫,39.9462740744042,116.365243506735
76879057,讨小海海鲜浇饭（西单店）,39.9105086909884,116.369506312284
11566208,Viviancake（薇薇安蛋糕）,39.939498173314,116.44903864869
68949069,榴莲千层盒子,39.9241382375422,116.396744022238
11255004,好想你（政协礼堂店）,39.9209736735432,116.358676978433
3199120,蜀湘缘万州烤鱼（西直门店）,39.938126052545,116.359339689094
76949357,爱乐美蛋糕店,39.8886578899445,116.449743075322
67327544,超市发（百万庄店）,39.9278076973621,116.348662495543
5397106,85度C（护国寺店）,39.9336205692767,116.366948728969
59402931,二条拉面（板桥二条店）,39.9450319953289,116.36705113361
76949384,甜蜜屋蛋糕坊,39.8540340053479,116.381926340325
3522085,金凤成祥(百万庄店),39.9269534533606,116.343514102864
90585894,咕咕香酥脆皮鸡饭,39.94542327733,116.337484124789
2543305,金凤成祥(西直门店),39.9390118570157,116.353951983239
56833601,唯聚一家便利店,39.8973666958691,116.47966553418
90398559,英伦时光炸鸡,39.8526619336483,116.375323086714
79434512,久遇进口葡萄酒直营店,39.9427926919678,116.374258694935
2688802,北京麦当劳阜成门万通餐厅,39.9216187263239,116.347590416969
2360032,无名餐厅(烧烤酒吧),39.9369087597813,116.386587146927
76763269,清潭洞参鸡汤,39.8167387187446,116.283886514393
79633039,润家优品生活（海淀店）,39.9510529587733,116.362001758028
59402895,二条拉面（护国寺店）,39.9336530784912,116.368266957301
90279210,绿色鲜果蔬（鲜果切）,39.938089212305,116.353743483206
90507609,生鲜果蔬超市（新发地店）,39.821089682125,116.336996537033
3319414,金凤成祥(平安里店),39.9303325823694,116.367053005784
20662243,杨国福麻辣烫（西单商场店）,39.9111191655572,116.368129011253
22596434,望京小腰(东四店),39.9381595075944,116.411064490009
79633052,润家优品生活（金融街店）,39.9139958762446,116.355283754231
75653056,银鑫海鲜（生鲜）,39.8914689299686,116.46681409134
20830865,16号小馆,39.9209855421166,116.374295438961
18172186,啤友圈私房小厨,39.9425229729062,116.372883218163
69775257,农村果园水果切（中关村店）,39.9876808062832,116.315371758109
76751636,暖暖粥铺?杂粮粥（西直门店）,39.941138072755,116.346909307912
67551073,虾饭先生（西直门店）,39.9401534965541,116.347276691983
14199250,优优尚品裸蛋糕,39.8679063376642,116.452574991585
80527917,天天水业,39.7501646913869,116.317674380123
58454864,每实蛋糕（北京店）,40.0417195085529,116.665175927494
79462291,一品三笑（华威店）,39.9101079839336,116.36833187338
73408087,嗨到爽麻辣私房,39.890047801435,116.459701636918
90053208,望小腰进京赶烤,39.9410691768145,116.299846258624
69694708,欣丹鲜果,39.9255200185925,116.325417565197
90417504,非尝不可（小龙虾海鲜）,39.8933389017482,116.489522065081
23988564,AJ麻辣海鲜订制,39.8927674025987,116.49773024531
58039237,非抠不可,39.95267340694,116.439489627553
67243637,海云祥海鲜水产行,40.0475236897159,116.402379716317
57186620,天下第一粉,39.9459749443847,116.366202185888
67067302,知道小馆,39.9459059518269,116.376129411885
23626342,靖天酒城,40.0237596286939,116.302733916456
5616861,多乐之日（西直门店）,39.9403966982689,116.346555119634
69139210,杭州小笼包,39.9221262939103,116.354115832033
67425592,榴芒来啦千层蛋糕,39.9063324013472,116.460752820444
17185417,私人做法甜品店,39.8985455263403,116.4649076737
2281906,一茶一坐(北京金融街店),39.9144334836477,116.354865450081
20629958,VQ鲜榨果汁（北京西直门店）,39.9403966982689,116.346555119634
69641998,燕澜坞 ? 鲜炖燕窝,40.0010361147644,116.405119510936
76269627,美鲜花蛤,39.8937052493195,116.489644483605
69261275,壹心壹烘焙,39.9297475825232,116.46159665825
2450734,小椒串串香,39.9393437322593,116.386420910538
76084132,壹手盐帮（家常菜·冒菜）,40.0192692259339,116.496414602631
59291362,纽罗宾（北七家店）,40.1259513402697,116.403249029602
585475,王胖子驴肉火烧（鼓楼店）,39.941068794579,116.384025923628
565067,嘉陵楼馋嘴城（簋街总店）,39.9397367507814,116.411521711927
18845964,崔记烧饼夹肘子（赵登禹路店）,39.9267152554871,116.361001439273
21083496,北京唯美时光鲜花店,39.8909961094798,116.422629794264
26984006,美丽契约鲜花(瑞涵平凡鲜花),39.9737579430682,116.410824730989
8968261,老李馕坑烤羊排(沙子口店),39.8586456221021,116.400063017554
56799796,花之恋鲜花店,39.8707978238396,116.272974342778
69818637,伊帆花艺(横岭店),22.6097787651161,114.041834098324
21027663,虾吃虾涮（簋街店）,39.9392710951737,116.413361593083
13885239,爱尚花艺,39.8779540205698,116.335528607816
50516983,嘎嘎辣鸭脖,39.9250974122357,116.411627677298
77342790,悠然花道,39.9229285665353,116.476178507105
61451051,赛百味（德宝店）,39.9380539098684,116.340172805693
76745191,禾重寿司,39.9435034278413,116.344878160982
71003447,生日聚汇蛋糕坊,40.0264301774313,116.333101224587
72356210,新开蔬菜果园,39.9017689298626,116.343281785214
15108946,周黑鸭(北京西单二店),39.9087703676161,116.369882063019
90972062,狂热龙虾节,40.0315877736134,116.429874622718
90322704,优果定制（鲜果切）,39.9022262632493,116.379382100172
75192334,果香干果炒货（游泳场北路店）,39.8542253827109,116.285259695527
79464674,金丝语?花之苑,39.9579086374035,116.281660255784
516088,东方福缘烤鸭店家常菜（总店）,39.9385443882676,116.357666455225
21675442,味道大吉·火锅外卖,40.0615076194441,116.337779320247
69740611,紫鑫小馆,39.9123863429101,116.343928085575
57394359,撒拉膳 西域美食,39.9238158109098,116.35243672565
90783662,鲜果奇缘批发配送中心,39.9124232109105,116.63569669818
83619777,扬恩辣事（京深慕涵家）,39.8408437295473,116.411862614312
79450300,栗源烟酒店,39.9278511964642,116.398597837168
76996984,优鲜特果品（水果超市）,39.8495699611709,116.276572708656
16181950,多美利家网络超市（哈哈镜）,39.9048288270092,116.580449556787
22661998,京之鲜私房秘制小龙虾外送（西单店）,39.9020868570629,116.373738439663
69739358,阳澄湖大闸蟹,39.8913487591562,116.415384916123
4704918,海边小馆,39.9398048497818,116.385743770293
13730965,军嫂小吃,39.9339032149819,116.374073025489
14896926,8786重庆小面,39.9366954323017,116.390612813113
64401678,凯瑞思蛋糕·鲜花,39.9516022922204,116.302952544126
17876459,蜀湘情川菜,39.9461625047507,116.36657164806
72479815,BT烤翅（明珠店）,39.9089916041801,116.369649325703
24833019,土耳其烤肉（清真）,39.9472430948065,116.336567527444
66795781,百果园水果超市（金源店）,39.9622709935307,116.273785025278
5386704,食立方（动物园店）,39.9374950808203,116.335701685573
16105051,百果园水果超市（鲜切）,39.891195518815,116.373732940741
90258224,珍品汇海鲜（京深海鲜旗舰店）,39.8405934773433,116.414184016226
68057653,阳澄湖大闸蟹专卖,39.9318837540489,116.37706332194
67264847,乐味乐道千层蛋糕,39.9932855061468,116.411372737985
66257059,川满园麻辣香锅（德外店）,39.9542080882086,116.374428059874
83488796,小胖锅贴儿（西直门店）,39.9463724415974,116.349586318228
38216424,老北京包子,39.9127868602132,116.340782697174
21594029,堡酒珍葡萄酒（荟聚购物中心西红门店）,39.7869587442622,116.32045441493
77015134,羊小鲜儿（石景山店）,39.9075207205467,116.21837313701
9010347,老北京炸酱面,39.9308132125819,116.375351103038
57296935,香送La Chanson（三里河站）,39.9095388900778,116.338620791294
2384881,蕉叶（泰式餐厅）,39.909287316974,116.367178516948
74841341,凯达便民店,39.9525250078825,116.351841726034
6537706,随e购烟酒超市,39.886251782524,116.386979438453
74630099,水月观干果水果有机杂粮超市,39.8910373797075,116.467715266317
90488296,疯狂烤翅,39.9496085519345,116.404090046772
67279923,小耿烧烤巫山烤鱼家常菜,39.8959979633162,116.361462616666
67511896,海魔王龙虾（日坛店）,39.917413476499,116.437756065543
2077405,甜风集烘焙生活馆,39.8750473486118,116.297946331091
66945012,果运来水果（新街口店）,39.9382511121396,116.369916261663
5861492,炭花烤场,39.9407362496855,116.387486279804
57443022,焦耳川式快餐（西单店）,39.9101071779194,116.369068919016
57785522,鲜果店,39.9213141382569,116.371539460279
22110790,苗陆鲜花店（骑河楼店）,39.9186916279065,116.399087113844
90524751,冰之优作法式雪域慕斯蛋糕店,39.8481615514854,116.303812714577
90918418,火力全开 串工坊,39.9301786334489,116.344488660511
21648538,晋B?2008烧烤·海鲜,39.9310669543813,116.403048905808
48152064,花更美鲜花,39.9215264278191,116.456600586767
21314662,BONCAKE（北京店）,39.977270677914,116.309304658647
68034523,小猴贝壳,39.899297644213,116.533505171717
74594840,e果e家广安门店,39.8910160287208,116.351302039408
17978247,长久兴隆美食,39.9219038247247,116.356448684439
5621450,上海小南国(展览路店),39.9274673269024,116.337966950289
67496973,西贝莜面村(北京阜成门华联店),39.9229704317282,116.348945551321
2328850,都品香饺子村,39.939007634492,116.35889531621
71003844,生日聚汇蛋糕坊,40.0511969186394,116.288373902477
21794136,欣欣花艺,39.9288838121964,116.313454510163
83619698,老张●回头烧烤,39.8650270319081,116.398046737143
76996693,丞真烧烤店（铸诚大厦店）,39.963273361847,116.318732171758
65498239,畅记烧烤（宣武门店）,39.8953840726447,116.367057452106
67356058,美好生活烧烤,39.8325379041743,116.380985737761
23417775,蟹老宋香锅（四道口店）,39.9595109645726,116.339113378943
65940829,尖果儿水果超市,39.876460137823,116.341568617378
19138100,好想你枣专卖店,39.9630019048048,116.308952231825
67620262,爱果者品质鲜果,39.9621721204661,116.335150784227
67114010,海底捞mini火锅外送（西单店）,39.9127526493103,116.366760646623
70445917,钢镚儿脆皮鸡饭（烤肉饭）,39.9041922664749,116.341325623329
72477999,欢乐麻辣香锅（动物园店）,39.9368964041178,116.331795539933
65552024,百年卤煮（老门框六分店）,39.9342985896793,116.383056371179
73602510,樱薇鲜花(花开雨季鲜花坊),40.0300728864635,116.436695307238
82288580,湘悦情小碗菜(新华百货店),39.9461264357637,116.364949949007
75123300,尚鱼坊川湘家常菜（交大店）,39.9460299234497,116.335063027491
75164820,晨菲蛋糕,39.8645300533468,116.397977788376
67978958,快买酒,40.1145418029028,116.575519614717
10013328,炙子革命（西单店）,39.9179841164611,116.367912423153
38084577,奶油小森（苏州街店）,39.9667609870993,116.300518665543
73602555,甜味生活甜品店,39.8997443718538,116.314865992188
90398959,骨货仔排骨米饭（西单店）,39.9088207677497,116.369502532121
24612837,荣小馆（金融街店）,39.9136234396144,116.356266058538
36914726,圣焰麻辣小龙虾,39.9210495458509,116.508031201272
90052140,幸福e站鲜花坊,39.8446888900471,116.362039231947
80878322,江同学烤蹄（中关村店）,39.980945662984,116.309232354498
76089267,麻辣诱惑·麻辣小龙虾·麻小外卖,39.9194228534604,116.336224813292
43919833,百客雅超市（乐成店）,39.8955901525382,116.463955819979
75093262,小狐鲜（果切&生鲜 员工福利店）,40.0057531097009,116.482358059659
71004204,生日聚汇蛋糕坊,39.9354519786594,116.500213340525
77275843,奶油小森（公主坟店）,39.8965952875272,116.317079359233
22446893,鸿福茶业,39.7510165807264,116.536689282775
56728292,阿毛食府,39.9248925693384,116.367258420055
24006427,麻辣村香锅?烤鱼,40.0592131384108,116.333784511622
23432121,大运饺子,39.9375182592966,116.369804494438
48095050,吃了冇热干面,39.9259023372148,116.347118820957
21959977,满记甜品（北京金融街店）,39.9137972750011,116.355694047711
18046118,老城根爆肚,39.9254094600892,116.371217965368
90338681,四季果蔬,39.876690064566,116.272462173926
90293969,好再来精品水果,39.9119074215136,116.632293546265
83585833,Albsun Mart(好邻居万方园店),39.9358993512203,116.35241622717
76308586,艳果鲜花店,39.5150225657619,116.681015110607
79464498,玛嘉烈（金融街店）,39.9159533417038,116.354917163598
90490712,吉百式蛋糕坊,39.9915606209587,116.331575110066
6109648,周黑鸭(北京护国寺店),39.9336700860205,116.367369151159
10011172,开口笑饺子,39.9275797541061,116.361351771901
79679048,休闲食品店,39.9286238262641,116.368681058319
19092609,百年老汤卤煮,39.9415491045798,116.383409227583
90372270,望京小腰（西总布店）,39.913514097827,116.415754527842
69322404,北京果酷有约水果超市（丰台店）,39.8487336809731,116.287345983023
80900396,内蒙碳烤风干牛肉干,39.9327561339294,116.434452648233
90294827,麻辣诱惑·小龙虾外送（安贞店）,39.9663796603898,116.394070545541
75641241,哈哈镜（留学路店）,39.8877971715012,116.388433680888
76989325,快乐串吧,39.90163210501,116.366785029441
2820988,天海饺子楼串吧,39.9374556209642,116.373474214754
79232702,法蘭之吻,39.974400757723,116.487560571714
58677804,洋洋生活超市（知春路店）,39.9736013811782,116.336385585573
38205908,橙姑娘榴莲千层蛋糕,39.8974419117674,116.453007574291
45631153,营养快餐（美廉美）,39.9212935861922,116.368264536303
90417395,青岛极品鲍鱼专卖,39.8402916784255,116.410211183715
3574636,松鹤楼(月坛店),39.9137720965205,116.345784072981
79232715,11CAKE,39.9307389368673,116.610287461398
65850708,早安多麦,39.9034096887632,116.446735750018
79604497,超级范（太平洋保险大厦）,39.9168124891691,116.359655881315
511563,三湘儿女,39.925691513084,116.347019049013
19423302,好壹佳烤猪蹄,39.9323385780307,116.387507343832
24969266,满香园土耳其烤肉饭,39.8953988113945,116.367285140975
21400533,小闫煎饼,39.932906798097,116.389803501313
81834210,纽罗宾（交大店）,39.9478016821827,116.339526966532
66000820,渝港小镇（西单店）,39.9128730648577,116.366399131113
66388888,EYE TOUCH甜品店,39.9086937366425,116.548302578242
32738585,奶油小森（知春路店）,39.9715282157219,116.34263129855
90294675,麻辣诱惑·小龙虾外送（天安门店）,39.9030954031268,116.376518502036
90294728,麻辣诱惑·小龙虾外送（马甸桥店）,39.9656842202196,116.374896110271
65671433,虾蟹情,40.0278668022688,116.430441210223
68056862,草木时空鲜花,40.0584645102382,116.509080084163
83541676,磨王麻大麻辣海鲜,39.9206720021617,116.412212802931
67846538,红虾馆.小龙虾海鲜,39.9887501210501,116.478330195149
90419065,江湖麻辣烫,39.962398341613,116.342767172114
81817881,望京小腰-天天串吧,39.9446307936592,116.418907555877
69286953,姐妹果业炒货精品,39.8880749265459,116.45196162996
90294737,麻辣诱惑·小龙虾外送（达官营店）,39.9054799751448,116.34202297392
90294493,麻辣诱惑·小龙虾外送（动物园店）,39.9432627673434,116.337377243824
20840822,鲜花坊（馨雨花韵鲜花店）,39.872334769162,116.271997217955
67934489,爱花苑鲜花速递,39.9548469057181,116.455276265357
18555716,味美多蛋糕坊（太月园店）,39.9732546360661,116.341785873968
57289598,村上一屋日料寿司,39.8796470736264,116.470695150984
77275834,奶油小森（双井店）,39.8677246373446,116.4527003894
1894468,DQ(君太),39.9082888358271,116.366765208953
23872542,哈火帮（火锅外卖。0元提供炉具）,39.8990721753436,116.496072193924
13835400,唐廊餐厅（护国寺街店）,39.9337972402347,116.369026952758
2398612,金汤玉线（西直门店）,39.940168717426,116.346549160706
2400406,赛百味（西直门凯德店）,39.9403966982689,116.346555119634
79434622,香格格鲜花馆（北京）,39.7769089112814,116.325519047505
2931301,风味鸡麻辣烫,39.9462486740886,116.33252840782
2377600,口留香（西直门店）,39.9400301306718,116.346307669227
37947145,正大鸡排,39.9393666092398,116.386713777199
76753703,成龙虾馆小龙虾海鲜,39.9884406796216,116.478172652092
66186862,都市网景3便利店,39.9680871727312,116.327580210768
69330806,小尚烧烤串店（东大桥）,39.9205006722105,116.443197124029
90371734,味侠麻辣小龙虾,40.0459192531005,116.403942649511
69779503,满庭芳园全时便利店,39.9667846525458,116.325790488719
20697959,中国兰州牛肉拉面（后海店）,39.9345881799532,116.383785891086
13876316,圣麦香蛋糕房,39.9487388727724,116.38764519505
32549656,徐记潮汕砂锅粥,40.0449810248762,116.403070346757
58670973,哈啾汉堡炸鸡饭,40.005617957813,116.340280985504
69281315,安井（和义店）,39.8108555414363,116.393756378265
69486941,激情水吧（冰糖葫芦干果）,39.9216440081603,116.347420754228
39267094,盐府酒楼（西直门）,39.9350075335003,116.352965314483
90587492,哈尔滨煎饼烤冷面,39.9475667486386,116.337715375418
58940542,凉皮先生,39.9511121754809,116.363387623233
59432772,鲜多多海鲜,40.0415936657282,116.408804352609
68166351,本香西北风味,39.9483574633354,116.388870806937
18635087,多多福西饼屋,39.8898241602699,116.250339369436
65801744,米莉米娅榴莲千层蛋糕,39.856203543843,116.441061801013
69842923,小火慢炖排骨米饭,39.9369117919911,116.332651600768
59311401,锅贴打卤面,39.933981793447,116.374539526187
38319190,花悦,39.8494608238194,116.303059132226
56808082,米乐凤城蛋糕,39.9792892614673,116.36826513369
18443708,21cake客蛋糕（北京站),39.8445944216182,116.61670573084
27452208,羲和莲花空间美蔬馆（素食）,39.9138038427361,116.355986528479
77442745,鸿金树花艺馆,39.8258430246494,116.31822164678
19582578,五谷膳食食疗&花草茶,39.9192057678633,116.476545313607
90960293,鲜果多(鲜切水果超市),39.8417487527378,116.391765681645
