origin,destination,count
23584134,20697180,11
77312244,5397106,9
77312244,23122494,9
77312244,68044920,13
77312244,69557110,13
77312244,72351328,9
77312244,73414401,10
77312244,79258615,17
77312244,79304086,11
60712039,50381490,18
60712039,68048082,11
6840284,509084,9
6840284,512579,11
6840284,2547121,11
6840284,4221170,10
6840284,6020566,12
6840284,9073131,9
6840284,17160241,11
6840284,19122301,9
6840284,23432121,12
6840284,48007968,11
6840284,57186620,9
6840284,58353947,9
27259023,82879653,9
3022384,2398612,12
3022384,5616861,10
3022384,23974878,9
23495578,57447829,12
20721805,1944889,9
20721805,2688802,11
20721805,5599322,9
20721805,19222361,10
20721805,20722319,9
20721805,65944854,9
20721805,67647906,9
1944880,2792020,9
1944880,68190129,10
65711655,23623253,9
65711655,72351328,9
58786706,38322451,16
16832750,2547121,9
16832750,2666680,10
16832750,3331159,9
16832750,9073131,9
16832750,15130972,9
16832750,17876459,9
16832750,21993091,12
16832750,45464662,10
16832750,48007968,12
16832750,58353947,14
16832750,69763970,10
16832750,72351328,10
512939,511042,10
512939,1916689,10
512939,1944889,10
512939,2003104,10
512939,2281906,9
512939,2678710,13
512939,2688802,13
512939,2749942,13
512939,5530086,11
512939,5616861,9
512939,8968906,11
512939,13725566,16
512939,18768923,21
512939,27474822,9
512939,67420602,16
512939,67496973,17
512939,67731779,10
69660818,67207124,11
2274088,3304546,11
2274088,5616861,13
2274088,69303244,9
2274088,70426517,12
2384998,509084,16
2384998,3490447,9
2384998,9067060,10
2384998,59161660,9
68048082,60712039,11
68048082,69664890,16
68048082,69923290,19
45343048,58183640,9
20932385,510278,13
20932385,512716,11
20932385,1944889,10
20932385,2003104,10
20932385,4547725,17
20932385,8728185,10
20932385,68223712,9
19122301,512579,10
19122301,3056221,10
19122301,3304546,11
19122301,5441506,12
19122301,5616861,11
19122301,6840284,9
19122301,7992674,12
19122301,8074790,21
19122301,12594495,10
19122301,15088944,10
19122301,16988545,11
19122301,20968030,16
19122301,22574697,11
19122301,27727752,12
19122301,37491989,11
19122301,58223978,11
19122301,58738167,9
73396352,516112,11
73396352,585183,10
73396352,2384866,11
73396352,3469897,10
73396352,3490447,10
73396352,5579945,14
73396352,11576492,12
73396352,18498990,9
73396352,22376293,14
73396352,24528652,9
73396352,58041870,19
73396352,67262033,9
73396352,67506454,10
73396352,67891919,11
73396352,67903235,9
73396352,69203847,14
73396352,73414401,13
58774651,21968140,22
22013176,2274049,11
65941285,513623,14
65941285,516112,9
65941285,9044082,12
65941285,66654926,16
65941285,68190072,20
509581,7992674,9
509581,8074790,9
48011181,510278,12
48011181,511764,9
48011181,512237,13
48011181,512716,11
48011181,1916689,9
48011181,2547121,11
48011181,2585788,19
48011181,2678710,9
48011181,2683591,12
48011181,2749942,12
48011181,2792020,18
48011181,3679093,10
48011181,5599322,12
48011181,8968906,10
48011181,18280058,9
48011181,35937614,14
48011181,59424753,10
48011181,67496973,10
48011181,67903235,9
48011181,70426517,13
82879653,2037022,11
82879653,8988699,9
82879653,15131638,10
82879653,22025186,9
82879653,23362723,12
82879653,27259023,9
82879653,74466842,11
59424753,27474822,13
59424753,48011181,10
59424753,67731779,9
59424753,67773892,9
77003223,77294658,15
77003223,77490124,11
66124260,32339129,11
66124260,59119501,10
9023204,6021814,9
23223824,510278,10
23223824,511764,10
23223824,512579,10
23223824,1916689,9
23223824,2398612,10
23223824,2547121,9
23223824,2749942,10
23223824,3056221,13
23223824,3304546,17
23223824,5397106,12
23223824,5616861,13
23223824,8074790,16
23223824,16988545,22
23223824,18280058,14
23223824,20968030,10
23223824,21949591,9
23223824,23974878,10
23223824,27727752,25
23223824,58223978,27
23223824,67420602,11
23223824,69557110,10
23223824,70426517,12
23223824,73414401,9
27727752,2274049,9
27727752,2398612,14
27727752,3056221,16
27727752,3304546,10
27727752,3690208,10
27727752,5616861,9
27727752,7992674,17
27727752,8074790,17
27727752,16988545,14
27727752,18280058,12
27727752,19122301,12
27727752,23223824,25
27727752,23974878,9
27727752,58223978,30
27727752,58738167,9
27727752,67181914,10
27727752,69572326,9
14742979,2037022,11
77280137,509084,9
77280137,21400533,17
77280137,36426079,9
77280137,68181630,9
19221588,3367756,9
19221588,15131638,11
13787554,3331159,10
67726573,66181015,12
67726573,69838533,9
69103357,6526138,9
69103357,67148032,9
66416310,18491486,14
66416310,67421615,15
3543058,509084,11
3543058,512017,12
3543058,512399,10
3543058,513758,12
3543058,2005261,11
3543058,2654032,11
3543058,2666680,15
3543058,2944363,10
3543058,3099511,9
3543058,3131344,9
3543058,3331159,14
3543058,4221170,10
3543058,5142838,12
3543058,5356369,11
3543058,5397106,10
3543058,8112884,9
3543058,15130972,9
3543058,23612386,9
3543058,45464662,12
3543058,48073072,10
3543058,58353947,9
3543058,72351328,11
3543058,73414401,20
67827392,66853761,9
67262033,511634,9
67262033,513623,13
67262033,585183,9
67262033,2384866,10
67262033,13725566,10
67262033,22376293,11
67262033,58041870,13
67262033,65715688,10
67262033,73396352,9
67262033,73414401,12
67262033,75090907,11
67262033,79446907,18
59419275,69261511,10
65559698,2281906,12
65559698,5356369,9
65559698,5579945,13
65559698,8988699,10
65559698,18498990,12
65559698,22376293,9
32403017,581201,10
32403017,2697031,13
514233,5724122,9
514233,35930098,9
2971285,511042,9
2971285,2281906,9
2971285,3490447,9
2971285,13836690,12
2971285,18494821,11
2971285,21959977,9
2971285,38089288,10
67751013,67405255,11
58977328,67846538,9
59220254,69480550,10
5377284,67124168,10
48684547,27161142,14
48684547,27236473,17
48684547,58744072,13
76657497,57567064,9
65649102,5137086,10
65649102,24969266,9
65649102,65634778,11
65649102,70445917,10
65649102,79303794,12
65649102,79446907,12
20968030,3304546,10
20968030,7992674,9
20968030,16988545,11
20968030,18280058,10
20968030,19122301,16
20968030,21949591,11
20968030,22574697,19
20968030,23223824,10
20968030,37491989,14
20968030,70426517,14
2349583,8074790,9
67847402,66761025,43
69226280,50581176,10
66181015,19568393,15
66181015,38322136,12
66181015,67726573,12
66181015,69838533,9
75149549,38108752,10
13836690,511634,10
13836690,512716,14
13836690,2688802,11
13836690,2749942,10
13836690,2971285,12
13836690,3490447,10
13836690,5530086,12
13836690,8074790,10
13836690,18494821,11
13836690,20697180,9
13836690,21959977,10
13836690,22376293,11
13836690,67420602,10
13836690,67496973,9
13836690,69203847,10
17763939,57395824,12
17763939,69699468,9
22582069,5599322,9
73619455,76850658,10
67265281,48162367,23
50381490,24306542,9
50381490,60712039,18
3367756,513623,13
3367756,1895722,9
3367756,3469897,15
3367756,5579945,11
3367756,15131638,14
3367756,19221588,9
3367756,58041870,10
27161142,48684547,14
27161142,58744072,15
24031302,32549656,11
48654732,8968906,15
48654732,27474822,10
48654732,67731779,12
512579,509084,9
512579,1947109,10
512579,2003104,11
512579,2274049,15
512579,2377600,9
512579,2398612,15
512579,2547121,10
512579,2774815,10
512579,3056221,13
512579,3099511,11
512579,3690208,9
512579,4189642,10
512579,5142838,9
512579,5616861,10
512579,5724122,11
512579,6020566,11
512579,6840284,11
512579,7992674,10
512579,8074790,21
512579,8291516,10
512579,16988545,12
512579,18280058,9
512579,19122301,10
512579,21993091,15
512579,22574697,9
512579,23223824,10
512579,45342618,9
512579,58223978,13
512579,59262032,10
512579,67124168,11
512579,67181914,12
512579,67420602,9
512579,70426517,9
512579,73414401,12
67081580,3469897,12
67081580,15124955,12
67081580,20662243,16
67081580,56837164,12
67081580,73414401,12
4683333,6208227,9
64016695,4207927,9
64016695,5451108,10
64016695,33505234,12
64016695,69797642,12
75675352,13818394,11
75675352,67949516,17
75675352,69480550,11
19611676,15094130,10
19611676,21660622,11
19611676,68044920,11
19611676,82313413,10
6208227,4683333,9
75090907,508995,9
75090907,5579945,11
75090907,39458477,9
75090907,58041870,11
75090907,67262033,11
75090907,68190129,9
75090907,73414401,9
75090907,79446907,14
75090907,80986270,9
75090907,82244364,10
24084142,513758,12
24084142,2666680,10
24084142,3331159,10
24084142,6021814,9
24084142,21274219,9
24084142,35930098,12
24084142,48073072,9
24084142,57186620,13
76383406,7315094,15
76383406,19164707,58
76383406,24029703,17
76383406,27350042,26
76383406,32738585,13
76383406,38084577,10
76383406,66596956,17
76383406,69735309,16
76383406,70505240,10
76383406,75089511,9
76383406,77275834,10
76383406,77275843,11
59133609,39642403,23
77294658,77003223,15
77294658,77490124,9
69797642,2654032,9
69797642,2666680,9
69797642,3099511,9
69797642,5451108,26
69797642,5724122,10
69797642,19011214,9
69797642,22574697,10
69797642,23612386,9
69797642,27474822,20
69797642,57395824,9
69797642,64016695,12
69797642,67731779,10
69797642,67773892,10
69797642,69303244,10
69797642,69413245,9
69797642,70426517,9
21973721,2697031,11
66340319,510278,10
66340319,512716,13
66340319,513623,9
66340319,2477131,9
66340319,2547121,13
66340319,4547725,9
66340319,8912640,11
66340319,16988545,11
66340319,27012909,9
66340319,44061037,9
66340319,67124168,15
66340319,67551073,10
66340319,68223712,9
66340319,69557110,10
66340319,77276192,10
69201636,68076620,9
69201636,68212099,10
69201636,69890276,10
25034529,516103,11
25034529,3172144,9
25034529,6112313,9
25034529,10334954,9
25034529,18673674,9
25034529,21819731,9
25034529,23099282,9
25034529,40283174,10
25034529,58331899,9
25034529,59125196,12
25034529,65680538,10
25034529,67340702,9
25034529,67616965,13
67558962,32666263,12
3566815,511563,10
1916689,509084,11
1916689,510278,9
1916689,511764,14
1916689,512939,10
1916689,2400406,11
1916689,2585788,15
1916689,2678710,12
1916689,3131344,9
1916689,3304546,9
1916689,3490447,12
1916689,5530086,10
1916689,5616861,9
1916689,8291516,9
1916689,8968906,11
1916689,16988545,12
1916689,18280058,10
1916689,18768923,12
1916689,19011214,11
1916689,21993091,10
1916689,23223824,9
1916689,35937614,13
1916689,45404917,17
1916689,45464662,10
1916689,48011181,9
1916689,56837164,9
1916689,59441452,11
1916689,67124168,9
1916689,67420602,12
1916689,67496973,12
1916689,67731779,10
90594961,79446907,11
516112,585183,14
516112,2384866,9
516112,3469897,9
516112,5579945,11
516112,11576492,16
516112,20697180,9
516112,65941285,9
516112,67506454,12
516112,67891919,9
516112,69203847,11
516112,73396352,11
516112,73414401,12
66251467,67624497,13
66109224,67832524,11
65685667,25042206,14
90286597,66382952,14
90286597,74200620,10
90286597,79303794,9
4198893,5579945,10
4198893,23684296,12
21266262,8728185,10
21266262,8924541,11
21266262,32571701,12
2316817,67624497,14
67207124,69660818,11
79561132,15130972,12
51628524,22065487,18
51628524,38206335,10
51628524,67402727,9
511142,2445046,34
511142,5239674,11
67080988,66459960,19
2445046,511142,34
2445046,5239674,25
6047711,1944889,10
6047711,2749942,9
6047711,8968906,10
6047711,23612386,14
6047711,23939735,9
6047711,45404917,9
6047711,58007874,10
6047711,74569071,9
73414401,508995,11
73414401,509084,13
73414401,511042,14
73414401,511566,9
73414401,511634,12
73414401,512017,10
73414401,512579,12
73414401,516112,12
73414401,585183,10
73414401,1947109,12
73414401,2005261,11
73414401,2085004,11
73414401,2377600,10
73414401,2384914,9
73414401,2666680,17
73414401,2944363,9
73414401,3099511,9
73414401,3131344,10
73414401,3331159,16
73414401,3469897,9
73414401,3490447,21
73414401,3543058,20
73414401,3932554,9
73414401,5142838,9
73414401,5356369,21
73414401,5397106,13
73414401,5724122,11
73414401,8112884,12
73414401,8291516,9
73414401,8988699,17
73414401,11576492,9
73414401,13725566,11
73414401,15130972,12
73414401,17628209,12
73414401,18845964,14
73414401,21400533,10
73414401,22376293,10
73414401,23223824,9
73414401,23609913,9
73414401,23612386,10
73414401,38089288,10
73414401,45342618,12
73414401,45464662,10
73414401,58041870,9
73414401,58353947,14
73414401,59161660,11
73414401,59402895,12
73414401,65480053,18
73414401,67081580,12
73414401,67262033,12
73414401,67420602,9
73414401,67506454,10
73414401,68044920,12
73414401,68181630,18
73414401,69557110,15
73414401,72351328,16
73414401,73396352,13
73414401,74632448,10
73414401,75090907,9
73414401,77312244,10
73414401,79446907,11
69088877,67630692,9
69088877,69775257,14
4076134,19119447,11
4076134,22985353,17
4076134,24006427,9
58353947,509084,12
58353947,513758,10
58353947,2377600,9
58353947,2585788,10
58353947,2666680,10
58353947,3331159,9
58353947,3543058,9
58353947,5397106,10
58353947,6840284,9
58353947,8291516,11
58353947,8968906,10
58353947,15130972,11
58353947,16832750,14
58353947,18020781,23
58353947,21284512,9
58353947,23432121,9
58353947,23612386,9
58353947,35930098,14
58353947,58007874,10
58353947,59262032,12
58353947,72351328,11
58353947,73414401,14
16830412,5999913,11
65480053,509084,9
65480053,511634,9
65480053,2477131,13
65480053,5356369,9
65480053,13725566,9
65480053,21959977,9
65480053,45404917,9
65480053,59211021,9
65480053,67647906,10
65480053,68181630,9
65480053,68223873,12
65480053,73414401,18
65480053,79446907,9
69845020,57447829,9
66459960,67080988,19
8291516,509084,21
8291516,511634,12
8291516,512579,10
8291516,1916689,9
8291516,1944889,9
8291516,1947109,13
8291516,2377600,9
8291516,2490793,9
8291516,3056221,9
8291516,3099511,11
8291516,18398690,13
8291516,18845964,9
8291516,21993091,22
8291516,23612386,11
8291516,44061037,14
8291516,58223978,9
8291516,58353947,11
8291516,59262032,9
8291516,67342298,9
8291516,73414401,9
68147168,58738754,12
68147168,69951580,10
19157875,512017,9
19157875,6109648,14
19157875,8112884,10
76353280,90010071,12
514916,511634,13
514916,8988699,9
73606702,2085004,10
68044920,509084,10
68044920,15130972,11
68044920,19611676,11
68044920,59161660,9
68044920,73414401,12
68044920,76939016,12
68044920,77312244,13
20830842,4221170,9
20830842,9044082,13
20830842,91000300,9
2085004,5356369,10
2085004,8112884,40
2085004,23612386,9
2085004,67624497,9
2085004,72351328,10
2085004,73414401,11
2085004,73606702,10
65336046,2274049,10
65336046,7992674,9
65336046,68212099,11
65336046,69303244,11
65336046,75201023,14
65336046,79258615,12
69303244,2274049,10
69303244,2274088,9
69303244,5616861,14
69303244,8074790,9
69303244,18768923,11
69303244,19011214,10
69303244,20648674,12
69303244,27474822,11
69303244,65336046,11
69303244,69413245,13
69303244,69797642,10
69952286,13664014,31
69952286,67405206,15
68967472,58310156,14
67421615,66416310,15
22025186,19222361,9
22025186,23362723,10
22025186,82879653,9
7315094,19164707,21
7315094,24029703,10
7315094,27350042,11
7315094,32738585,12
7315094,66596956,14
7315094,69735309,13
7315094,70505240,14
7315094,75089511,14
7315094,76383406,15
7315094,77275843,11
69951580,68147168,10
21935113,26914268,21
21935113,57394803,9
21935113,67435654,13
21935113,90010071,13
66300424,48578239,13
50664390,5599322,10
50664390,15094130,9
50664390,27012909,11
50664390,48183195,13
50664390,76850658,9
3116893,5441506,10
3116893,5616861,9
3116893,19011214,9
3116893,58223978,10
27350042,7315094,11
27350042,19164707,30
27350042,24029703,9
27350042,66596956,12
27350042,69735309,13
27350042,76383406,26
27350042,77275843,10
6541847,57567064,10
90398645,21039073,17
59729580,48162367,9
59729580,83611892,14
65634778,65649102,11
65634778,90010071,12
37767830,41247849,18
37767830,58747150,18
37767830,65446497,15
37767830,66868359,11
37767830,66979982,9
69699468,17763939,9
35937614,511764,10
35937614,1916689,13
35937614,2398612,10
35937614,2585788,10
35937614,2678710,13
35937614,2792020,11
35937614,5599322,9
35937614,5616861,9
35937614,8968906,11
35937614,21949591,10
35937614,37491989,12
35937614,48011181,14
35937614,57394803,13
35937614,67647906,9
35937614,67731779,9
35937614,67903235,9
18203489,2477131,9
18203489,3679093,11
18203489,4547725,10
18203489,8924541,11
18203489,44061037,12
18203489,58007874,12
48011722,21289179,24
2003104,510278,11
2003104,512579,11
2003104,512716,10
2003104,512939,10
2003104,2749942,9
2003104,8968906,13
2003104,13725566,9
2003104,15088944,10
2003104,20932385,10
2003104,21949591,13
2003104,67124168,9
2003104,70426517,10
21039073,90398645,17
66881265,67356058,9
18491486,56992747,9
18491486,66416310,14
18491486,69946359,9
19568393,3490447,10
19568393,38089288,14
19568393,66181015,15
27012909,19222361,21
27012909,21026729,9
27012909,48008191,9
27012909,50664390,11
27012909,66340319,9
27012909,79258615,9
27012909,79446907,9
26914268,21935113,21
41247849,37767830,18
41247849,58747150,15
41247849,65446497,12
41247849,66868359,17
41247849,66979982,12
513712,5239674,10
513712,13664014,9
513712,68062571,18
513712,72464334,13
67506454,516112,12
67506454,2281906,16
67506454,3215812,9
67506454,18498990,13
67506454,20697180,9
67506454,21959977,11
67506454,22376293,15
67506454,24528652,10
67506454,69203847,23
67506454,73396352,10
67506454,73414401,10
65792270,5928428,10
65792270,21015130,10
65792270,22030140,11
65792270,32324803,11
65792270,58670973,12
65792270,59115286,9
65792270,66073781,11
65792270,66731457,9
65792270,67255663,12
65792270,68203905,15
65792270,69958081,9
65792270,73503896,18
65792270,90105828,12
69572326,2377600,11
69572326,2400406,9
69572326,3056221,10
69572326,3304546,15
69572326,5441506,12
69572326,5616861,9
69572326,8074790,9
69572326,16988545,12
69572326,18280058,10
69572326,18768923,10
69572326,19011214,9
69572326,21993091,9
69572326,22924191,9
69572326,27727752,9
69572326,58223978,13
69572326,67624497,16
69572326,69896182,9
69572326,76917602,9
18216362,6526138,9
18216362,14922496,18
58310156,68967472,14
22376293,512716,13
22376293,513053,10
22376293,513623,10
22376293,2281906,18
22376293,2384866,15
22376293,3215812,10
22376293,5397106,10
22376293,5579945,14
22376293,13836690,11
22376293,18494821,10
22376293,18498990,27
22376293,20697180,9
22376293,21959977,22
22376293,24528652,9
22376293,38089288,9
22376293,58041870,16
22376293,65559698,9
22376293,67262033,11
22376293,67496973,12
22376293,67506454,15
22376293,67647906,9
22376293,69203847,24
22376293,73396352,14
22376293,73414401,10
22376293,74466842,9
22376293,79446907,10
512635,58705395,9
23974878,3022384,9
23974878,3056221,11
23974878,3690208,17
23974878,23223824,10
23974878,27727752,9
68223873,65480053,12
27236473,22980860,9
27236473,48684547,17
56837164,1916689,9
56837164,67081580,12
69480550,59220254,10
69480550,69109703,16
69480550,69498464,17
69480550,75675352,11
514849,514239,27
514849,565067,10
514849,5453947,14
68993398,67989899,28
68993398,69664196,9
69946359,18491486,9
69946359,76078547,11
79446907,508995,9
79446907,3469897,9
79446907,5398630,12
79446907,15094130,12
79446907,22376293,10
79446907,27012909,9
79446907,39458477,10
79446907,57443022,11
79446907,65480053,9
79446907,65649102,12
79446907,66382952,14
79446907,67262033,18
79446907,73414401,11
79446907,75090907,14
79446907,76850658,12
79446907,79258615,12
79446907,79303690,15
79446907,79303794,14
79446907,80986270,12
79446907,90594961,11
5530086,512939,11
5530086,1916689,10
5530086,2281906,9
5530086,8924541,11
5530086,11576492,13
5530086,13836690,12
5530086,18398690,9
5530086,18768923,10
5530086,21959977,16
5530086,67496973,10
69203847,511634,10
69203847,513053,12
69203847,513623,11
69203847,516112,11
69203847,2281906,16
69203847,2384866,11
69203847,3215812,16
69203847,3556948,12
69203847,5579945,9
69203847,8988699,9
69203847,13725566,10
69203847,13836690,10
69203847,18498990,23
69203847,20697180,10
69203847,22376293,24
69203847,24528652,12
69203847,38089288,11
69203847,58041870,19
69203847,67496973,14
69203847,67506454,23
69203847,67647906,10
69203847,73396352,14
69203847,79258615,9
80986270,75090907,9
80986270,79446907,12
9073131,2547121,15
9073131,2666680,10
9073131,3331159,14
9073131,5142838,13
9073131,6020566,10
9073131,6840284,9
9073131,15130972,10
9073131,16832750,9
9073131,17876459,14
9073131,19222361,14
9073131,23432121,11
9073131,45464662,10
9073131,48008191,23
9073131,69763970,14
1944889,508995,10
1944889,511042,11
1944889,511634,9
1944889,512716,9
1944889,512939,10
1944889,513053,9
1944889,513623,9
1944889,1884214,14
1944889,2281906,11
1944889,2678710,11
1944889,2749942,13
1944889,3167710,10
1944889,3490447,12
1944889,5356369,11
1944889,5616861,9
1944889,6047711,10
1944889,8291516,9
1944889,8968906,9
1944889,13725566,9
1944889,18398690,10
1944889,18768923,15
1944889,20721805,9
1944889,20932385,10
1944889,23612386,9
1944889,27474822,9
1944889,45404917,15
1944889,67496973,12
1944889,67731779,14
1944889,68181630,16
1944889,70426517,14
1944889,76850658,9
50557275,69205811,9
82878002,513623,11
82878002,15094130,9
69271413,67103759,9
67199625,66419374,9
66419374,67199625,9
58041870,2384866,11
58041870,3367756,10
58041870,3469897,11
58041870,5398630,15
58041870,5579945,9
58041870,18498990,9
58041870,22376293,16
58041870,23684296,13
58041870,24528652,9
58041870,67262033,13
58041870,69203847,19
58041870,73396352,19
58041870,73414401,9
58041870,75090907,11
8728185,2477131,12
8728185,4547725,9
8728185,8924541,9
8728185,20932385,10
8728185,21266262,10
8728185,23449334,11
8728185,67647906,9
12594495,510278,9
12594495,2377600,9
12594495,2398612,11
12594495,2400406,9
12594495,3056221,13
12594495,4547725,10
12594495,5616861,11
12594495,8074790,11
12594495,18280058,16
12594495,19122301,10
12594495,70426517,9
69129072,511764,10
69129072,513623,9
69129072,1884214,9
69129072,3490447,11
69129072,13725566,12
69129072,67496973,10
69129072,67647906,12
69129072,68190129,9
69341460,16985157,12
68212099,65336046,11
68212099,67181914,9
68212099,67551073,10
68212099,68165945,11
68212099,69201636,10
512345,23684296,9
73397663,67356058,16
48162367,59729580,9
48162367,67265281,23
48162367,83611892,15
57447829,23495578,12
57447829,69845020,9
79558935,48073072,10
19413767,67766707,17
2490793,510278,14
2490793,511764,9
2490793,2477131,13
2490793,2678710,13
2490793,2774815,15
2490793,3556948,9
2490793,3679093,13
2490793,4189642,10
2490793,5599322,9
2490793,8291516,9
2490793,16988545,9
2490793,21949591,11
2490793,37491989,9
2490793,45404917,9
2490793,57296935,13
2490793,57394803,12
2490793,58223978,10
2490793,67124168,11
513758,512017,11
513758,2547121,11
513758,2654032,12
513758,2666680,10
513758,2944363,11
513758,3331159,13
513758,3543058,12
513758,6020566,18
513758,6021814,12
513758,17876459,9
513758,18020781,10
513758,21284512,9
513758,23122494,9
513758,24084142,12
513758,45464662,19
513758,48008191,9
513758,48073072,11
513758,58353947,10
68076620,67766707,11
68076620,69201636,9
79258615,513623,9
79258615,2377600,9
79258615,2398612,9
79258615,21993091,12
79258615,23432121,9
79258615,27012909,9
79258615,65336046,12
79258615,69203847,9
79258615,69557110,9
79258615,72351328,13
79258615,77312244,17
79258615,79446907,12
5453947,514239,19
5453947,514849,14
5453947,565067,35
65969267,67620262,18
48007666,77456418,12
69232134,509084,12
69232134,3099511,9
69232134,35930098,9
69232134,58393301,9
69232134,68181630,9
2938852,1948114,9
2938852,2404300,9
2938852,2471557,14
2938852,2900014,10
2938852,3172144,11
2938852,4173325,10
2938852,5989921,12
2938852,18593960,9
2938852,19141812,10
2938852,21142290,10
2938852,26233438,10
2938852,58023181,11
2938852,58198003,9
68062782,59272432,10
68062782,68063227,10
68062782,69894203,15
68062782,79679923,9
20781250,23632610,11
22414383,5993271,10
22414383,27152345,9
22414383,32843115,10
22414383,43561400,11
22414383,65682077,9
81756562,27152345,9
57161449,514404,10
57161449,2056255,10
57161449,2404204,9
57161449,6099929,10
57161449,6112313,12
57161449,15093873,9
57161449,27289045,12
57161449,56569601,9
57161449,58198003,16
57161449,59125196,16
57161449,65712689,9
57161449,65974990,25
57161449,66184946,9
57161449,69215347,13
57161449,69804142,11
57161449,69998612,10
57161449,72450386,12
57161449,73391928,15
76943762,23099282,11
66083988,3668452,11
66648795,59002124,15
2056255,514404,30
2056255,516103,9
2056255,3172144,11
2056255,4107001,14
2056255,4504628,10
2056255,6099929,12
2056255,57161449,10
2056255,58198003,10
2056255,58331899,9
2056255,59125196,11
2056255,67328901,12
58198003,514404,10
58198003,2056255,10
58198003,2404300,9
58198003,2471557,9
58198003,2938852,9
58198003,3172144,12
58198003,5436342,10
58198003,15093873,15
58198003,16983185,9
58198003,17233383,14
58198003,17726841,9
58198003,20707107,10
58198003,21819731,14
58198003,26233438,10
58198003,27289045,10
58198003,57161449,16
58198003,58531773,9
58198003,59125196,12
58198003,66815645,11
58198003,68210945,11
58198003,69215347,9
58198003,69419758,9
58198003,69510868,9
58198003,73391928,9
58198003,75110565,10
58198003,83622471,10
2471557,2273797,13
2471557,2404300,13
2471557,2900014,11
2471557,2938852,14
2471557,6099929,9
2471557,15093873,9
2471557,58198003,9
67227618,4504628,11
67227618,18673674,9
67227618,58331899,10
67227618,59158340,10
67227618,65680538,9
67227618,67328901,9
67227618,67616965,10
67227618,69815615,14
59296355,58711762,9
59296355,65712689,9
59296355,69130128,15
59296355,69485553,13
59296355,83622471,9
59296355,90105828,16
4058632,16006122,11
512619,514404,11
512619,2416345,12
512619,3172144,13
512619,3195202,11
512619,5989921,11
512619,15093873,11
512916,565909,11
40283174,25034529,10
40283174,56569601,9
40283174,67616965,10
90110669,56538916,10
90110669,65540062,9
90110669,69894203,11
90110669,73503896,11
90110669,76761396,12
90110669,79601648,11
90110669,79679923,13
90110669,83622471,10
69843608,23201528,10
69843608,57773173,10
5499610,24649498,20
66571319,513406,11
66571319,2410459,9
66571319,3668452,12
66571319,4173325,13
66571319,5311691,10
66571319,45304045,9
66571319,48010354,17
66571319,67356614,21
66571319,67994825,15
66571319,69027105,11
66571319,69702918,13
66571319,90403282,24
90110693,79604364,9
48692261,5993271,9
48692261,23302613,9
48692261,43557291,12
48692261,65682077,14
48692261,69757980,10
48692261,73556825,10
79623458,69894203,11
79623458,90063338,9
2416345,512619,12
2416345,2404300,9
2416345,2900014,9
2416345,15093873,11
2416345,15992876,14
2416345,17887879,9
2416345,58023181,10
2416345,66184946,10
65944578,512933,9
65944578,565909,13
65944578,3172144,13
65944578,65680538,12
65944578,66050831,14
65944578,67340702,12
65944578,90063338,9
56588932,59068071,14
56588932,67311683,9
58757173,66548422,21
58757173,67968833,11
58757173,73600363,14
58757173,79604364,24
17887879,2273797,9
17887879,2416345,9
17887879,2660929,12
17887879,2899978,9
17887879,2900014,12
17887879,4282712,11
17887879,4684388,10
17887879,15992876,15
17887879,18593960,11
17887879,22899351,9
17887879,69815615,9
17887879,90403282,10
33522078,69087747,10
69804142,4504628,11
69804142,50624968,9
69804142,57161449,11
69804142,59125196,12
69804142,65504764,9
69804142,65974990,13
69804142,67616965,12
69804142,68184085,9
69804142,69201411,12
69804142,69215347,18
69804142,69894203,10
69804142,75110565,10
69804142,77003562,11
69201411,21015130,9
69201411,21819731,9
69201411,39641424,9
69201411,59407592,9
69201411,68210945,9
69201411,69130128,14
69201411,69804142,12
69201411,79601648,9
69419758,4233334,11
69419758,9085053,10
69419758,18039986,9
69419758,19141812,9
69419758,32565422,9
69419758,48175679,11
69419758,58198003,9
69419758,59407592,9
69419758,65504764,9
69419758,66815645,9
69419758,67174801,9
69419758,68063227,9
69419758,68173953,9
69419758,69215347,11
69419758,69894203,10
66184946,2410459,11
66184946,2416345,10
66184946,3101473,9
66184946,4173325,10
66184946,57161449,9
66184946,67356614,32
66184946,67994825,23
66184946,69027105,11
66184946,90403282,14
90105828,22481733,11
90105828,23048502,11
90105828,23869120,10
90105828,23933026,16
90105828,37772967,12
90105828,48175679,18
90105828,58670973,11
90105828,59296355,16
90105828,65712689,9
90105828,65792270,12
90965180,4117988,17
18039986,69419758,9
18039986,74590317,9
69868323,27289045,12
69868323,48007869,9
69868323,48175679,11
69868323,58245056,12
69868323,65504764,14
69868323,67500676,9
69868323,67968833,9
69868323,69084228,9
69868323,69215347,10
69868323,69894203,9
69868323,69958081,12
69868323,69998612,11
69868323,79416367,9
69868323,83596902,9
65540062,47020351,9
65540062,69141484,9
65540062,90110669,9
58711762,2404300,11
58711762,3172144,10
58711762,21015130,9
58711762,22481733,9
58711762,59296355,9
32843115,22414383,10
32843115,23302613,11
32843115,27152345,10
32843115,43561400,9
32843115,48007467,9
32843115,65682077,12
32843115,69757980,13
57475398,17726841,9
59125196,514404,17
59125196,2056255,11
59125196,2900014,11
59125196,3172144,11
59125196,4504628,12
59125196,5436342,11
59125196,6099929,16
59125196,6112313,11
59125196,15093873,17
